"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","cloud_amount"
129818,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 13:00:00.000000',0.0000,11.0300,11.0200,5.9500
129819,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 13:00:00.000000',NULL,10.4000,NULL,14.8300
129820,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 13:00:00.000000',0.0000,10.7600,NULL,24.3300
129821,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 13:00:00.000000',0.0000,11.0900,9.2000,NULL
129822,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 13:00:00.000000',0.0000,10.0300,15.6800,17.7100
129823,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.3600,NULL,4.8100
129824,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.3600,18.4500,NULL
129825,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.5700,11.8600,4.5200
129826,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.0900,26.3900,2.7200
129827,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.3800,18.9600,5.8900
129828,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,11.6500,9.7100,6.9400
129829,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 14:00:00.000000',0.0000,10.5700,11.5600,0.7000
129830,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,10.8700,20.0300,35.5600
129831,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,10.8700,20.0300,35.5600
129832,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,11.0900,14.4000,36.2500
129833,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,10.6000,26.6600,30.0500
129834,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,10.9900,20.0700,29.1700
129835,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,11.1400,13.5100,37.3600
129836,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 15:00:00.000000',0.0000,10.1400,12.5600,33.7400
129837,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',0.0000,10.3700,21.6100,66.3100
129838,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',NULL,10.3700,21.6100,66.3100
129839,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',0.0000,10.6200,16.9500,67.9800
129840,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',0.0000,10.1200,26.9200,57.3900
129841,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',NULL,10.6000,21.1800,52.4600
129842,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',0.0000,10.6400,17.3200,67.7800
129843,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 16:00:00.000000',NULL,9.7000,13.5700,66.7700
129844,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.8700,23.1900,97.0600
129845,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.8700,23.1900,97.0600
129846,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,10.1400,19.5000,99.7200
129847,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.6300,27.1900,84.7200
129848,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,NULL,22.2900,75.7400
129849,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,10.1300,21.1200,98.1900
129850,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 17:00:00.000000',0.0000,9.2700,14.5800,99.8000
129851,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,9.1600,26.2000,91.2900
129852,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,9.1600,26.2000,91.2900
129853,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,9.4700,22.0100,91.7700
129854,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,8.9400,26.2100,89.2600
129855,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,NULL,27.3100,56.2200
129856,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,9.4500,23.3200,NULL
129857,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 18:00:00.000000',0.0000,8.7700,NULL,NULL
129858,'330800','衢州市','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',0.0000,8.4500,29.2000,85.5200
129859,'330802','柯城区','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',0.0000,NULL,29.2000,85.5200
129860,'330803','衢江区','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',NULL,8.8100,24.5200,83.8200
129861,'330822','常山县','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',0.0000,8.2500,NULL,93.7900
129862,'330824','开化县','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',0.0000,NULL,32.3300,NULL
129863,'330825','龙游县','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',0.0000,8.7800,25.5200,79.1400
129864,'330881','江山市','2023-11-13 08:00:00.000000','2023-11-13 19:00:00.000000',0.0000,8.2600,14.3300,99.9300
129865,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.8300,37.9500,23.9500
129866,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.8300,37.9500,23.9500
129867,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,NULL,32.9200,30.2500
129868,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.8000,34.5300,69.2600
129869,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.7400,54.9000,88.4900
129870,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,NULL,30.0600,16.3200
129871,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-13 20:00:00.000000',0.0000,7.4800,31.4500,92.1300
129872,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',0.0000,7.8500,35.8300,30.4300
129873,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',0.0000,7.8500,35.8300,30.4300
129874,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',NULL,8.0800,32.7400,NULL
129875,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',0.0000,7.7700,34.9900,65.0800
129876,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',0.0000,7.5900,53.0800,83.4000
129877,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',0.0000,7.7900,NULL,28.1800
129878,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-13 21:00:00.000000',0.0000,7.5400,31.6100,93.6200
129879,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,NULL,33.7100,NULL
129880,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,7.8800,33.7100,36.9100
129881,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,7.9400,32.5700,41.1800
129882,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,7.7500,35.4600,60.9000
129883,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,7.4500,51.2500,78.3200
129884,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,7.4500,25.8400,40.0400
129885,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-13 22:00:00.000000',0.0000,7.6000,NULL,95.1100
129886,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.9000,31.5900,43.3900
129887,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',NULL,7.9000,NULL,43.3900
129888,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',NULL,7.7900,32.3900,46.6400
129889,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,NULL,35.9300,56.7200
129890,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',NULL,NULL,49.4300,73.2300
129891,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.1200,23.7400,51.8900
129892,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-13 23:00:00.000000',0.0000,7.6600,31.9200,96.6100
129893,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.0000,7.4300,36.0300,41.5800
129894,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.0000,7.4300,36.0300,41.5800
129895,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.0000,7.4200,35.7800,40.9400
129896,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.1600,7.2800,38.1300,67.2000
129897,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.0000,7.1000,51.5900,75.7100
129898,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.0000,6.7700,NULL,50.3300
129899,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 00:00:00.000000',0.0000,NULL,33.7700,97.3300
129900,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',0.1100,6.9600,40.4700,39.7700
129901,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',NULL,6.9600,40.4700,39.7700
129902,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',0.0000,7.0400,39.1700,35.2300
129903,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',0.2200,6.8300,40.3300,77.6800
129904,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',0.0000,6.9100,53.7500,78.2000
129905,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',0.0000,NULL,36.7800,48.7600
129906,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 01:00:00.000000',0.0000,6.7500,35.6100,98.0500
129907,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,6.4900,44.9100,37.9600
129908,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,6.4900,44.9100,37.9600
129909,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,6.6700,42.5500,29.5200
129910,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.1500,NULL,NULL,88.1500
129911,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,NULL,NULL,80.6900
129912,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,NULL,43.3000,47.1900
129913,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 02:00:00.000000',0.0000,6.3000,37.4500,98.7700
129914,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',0.0000,6.4600,45.9600,NULL
129915,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',NULL,6.4600,NULL,56.3300
129916,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',0.0000,6.7600,41.8300,47.8400
129917,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',0.0000,6.1900,43.7900,89.5700
129918,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',0.0000,6.8300,NULL,85.3600
129919,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',0.0000,6.3000,42.1100,49.6600
129920,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 03:00:00.000000',0.0000,6.0300,38.7100,89.2400
129921,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',0.0000,6.4300,47.0000,74.7000
129922,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',0.0000,6.4300,47.0000,74.7000
129923,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',0.0000,6.8600,41.1000,66.1500
129924,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',0.0000,6.0100,45.0500,90.9900
129925,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',0.0000,6.9500,53.7800,90.0400
129926,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',0.0000,6.5500,40.9300,52.1300
129927,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 04:00:00.000000',NULL,5.7700,39.9700,79.7100
129928,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,6.4000,48.0400,93.0700
129929,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,NULL,48.0400,93.0700
129930,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,6.9500,40.3700,84.4600
129931,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,5.8300,46.3200,92.4100
129932,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,7.0800,52.7200,94.7200
129933,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',NULL,NULL,NULL,54.5900
129934,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 05:00:00.000000',0.0000,5.5100,41.2300,70.1800
129935,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',NULL,6.9100,44.6800,63.2200
129936,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',0.0000,6.9100,NULL,63.2200
129937,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',0.0000,7.3500,39.5300,57.7000
129938,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',0.0000,6.3900,43.8300,62.0900
129939,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',NULL,7.4300,NULL,63.9100
129940,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',0.0000,7.1900,39.1300,39.4300
129941,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 06:00:00.000000',0.0000,6.0400,40.1700,49.4300
129942,'330800','衢州市','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,7.4100,41.3300,33.3700
129943,'330802','柯城区','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,7.4100,41.3300,33.3700
129944,'330803','衢江区','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,7.7400,38.6900,30.9400
129945,'330822','常山县','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,6.9500,41.3500,31.7700
129946,'330824','开化县','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,7.7700,41.8600,33.1000
129947,'330825','龙游县','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,7.5900,38.5200,24.2600
129948,'330881','江山市','2023-11-13 20:00:00.000000','2023-11-14 07:00:00.000000',0.0000,6.5800,39.1100,28.6900
129949,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.1200,40.9600,22.6800
129950,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',NULL,8.1200,NULL,22.6800
129951,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.2900,NULL,23.5500
129952,'330822','常山县','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,7.8300,40.1800,29.4700
129953,'330824','开化县','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.1500,41.7400,67.2700
129954,'330825','龙游县','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,8.1300,41.7200,33.8600
129955,'330881','江山市','2023-11-14 08:00:00.000000','2023-11-14 08:00:00.000000',0.0000,7.3800,41.5500,55.2800
129956,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,9.4700,35.0900,16.1500
129957,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,9.4700,35.0900,16.1500
129958,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,9.6700,NULL,16.5700
129959,'330822','常山县','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,NULL,35.4000,20.5100
129960,'330824','开化县','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,9.5400,NULL,44.9000
129961,'330825','龙游县','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,9.5900,34.3000,23.4200
129962,'330881','江山市','2023-11-14 08:00:00.000000','2023-11-14 09:00:00.000000',0.0000,8.9100,36.4100,38.5800
129963,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,10.8300,29.2100,9.6200
129964,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,10.8300,29.2100,NULL
129965,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,11.0400,28.2800,9.5900
129966,'330822','常山县','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,10.5900,30.6300,11.5600
129967,'330824','开化县','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,10.9300,33.5400,NULL
129968,'330825','龙游县','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,11.0500,26.8800,12.9700
129969,'330881','江山市','2023-11-14 08:00:00.000000','2023-11-14 10:00:00.000000',0.0000,NULL,31.2600,21.8900
129970,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.1800,23.3300,3.0900
129971,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.1800,23.3300,3.0900
129972,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.4200,21.6800,2.6100
129973,'330822','常山县','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,11.9700,25.8600,2.6100
129974,'330824','开化县','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,12.3200,29.4500,0.1600
129975,'330825','龙游县','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,NULL,19.4600,2.5300
129976,'330881','江山市','2023-11-14 08:00:00.000000','2023-11-14 11:00:00.000000',0.0000,11.9700,26.1200,5.2000
129977,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',0.0000,12.9500,NULL,NULL
129978,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',NULL,12.9500,23.3800,2.0600
129979,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',0.0000,13.1600,21.0300,1.7400
129980,'330822','常山县','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',0.0000,12.7800,25.4200,2.1300
129981,'330824','开化县','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',0.0000,13.1400,26.9900,0.1200
129982,'330825','龙游县','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',0.0000,13.3700,17.9600,NULL
129983,'330881','江山市','2023-11-14 08:00:00.000000','2023-11-14 12:00:00.000000',0.0000,12.7400,24.6500,NULL
129984,'330800','衢州市','2023-11-14 08:00:00.000000','2023-11-14 13:00:00.000000',0.0000,13.7200,23.4300,1.0300
129985,'330802','柯城区','2023-11-14 08:00:00.000000','2023-11-14 13:00:00.000000',0.0000,13.7200,23.4300,1.0300
129986,'330803','衢江区','2023-11-14 08:00:00.000000','2023-11-14 13:00:00.000000',0.0000,13.9100,20.3800,NULL
129987,'330822','常山县','2023-11-14 08:00:00.000000','2023-11-14 13:00:00.000000',0.0000,13.6000,24.9900,1.6600
129988,'330824','开化县','2023-11-14 08:00:00.000000','2023-11-14 13:00:00.000000',0.0000,NULL,24.5300,0.0700
